Hugo_Symbol,p_values,p_values_fdr,significance:p_vlaue_fdr
TMEM41B,2.8009064305062045e-07,6.684197814552068e-07,True
SEC14L1,7.226936664418468e-12,3.179962579669614e-11,True
AKT1,0.00032330729621279637,0.0005483147007732238,True
GIMAP8,1.103629681064329e-17,1.2851957852852046e-15,True
FAM171A1,0.034012828106228785,0.044719659451640324,True
GAPDH,3.5071782207472875e-17,1.379196995796332e-15,True
CLN3,4.888478020230169e-10,1.6283929386709632e-09,True
PSME3,4.2825437345893164e-13,2.3841747668395242e-12,True
TCOF1,4.066735153517295e-13,2.2772398631121965e-12,True
IRF2,5.259276754159903e-05,9.747238056872904e-05,True
UBA1,0.00028662658760068865,0.0004894212020165955,True
GAS8,2.2543163265566347e-08,6.080142785521602e-08,True
SLC35C2,0.011056071510640059,0.015590044514432048,True
NT5C3B,3.846202002108285e-06,8.081140791342814e-06,True
ZNF532,2.080789404877847e-08,5.6367628930946846e-08,True
POLR2K,0.002282332612965162,0.0035090152980574198,True
NOP14,2.363258582624719e-09,7.198958211046028e-09,True
PCDHGB4,3.673097091834729e-12,1.7119538822507585e-11,True
R3HDM1,1.8405787969789202e-16,3.1357000707900245e-15,True
PLCXD2,0.00044397138217020616,0.0007413828542281596,True
MKS1,0.00013749196237383302,0.00024333302428111521,True
KCTD19,1.3021954604204982e-09,4.1125094293901475e-09,True
ALOX15B,1.6340750200404975e-11,6.758114908115775e-11,True
ZFAND2B,3.413272240646842e-05,6.478167211291386e-05,True
TNFSF13B,1.0733247048658119e-08,3.00806039528827e-08,True
SPATA2L,2.696470033179992e-08,7.210334752152175e-08,True
NACA,0.0020562131980023093,0.0031826075616423165,True
CDC42,1.128328556701903e-06,2.518330208918007e-06,True
IGFBP2,1.4667952666527129e-07,3.615193070541534e-07,True
PRDX4,1.6690921928582604e-11,6.897982686991974e-11,True
SH3GL2,2.2604443102259823e-13,1.3295440647403702e-12,True
PIAS1,1.347475218266149e-11,5.662280320006744e-11,True
ZFR,1.2833141154247003e-08,3.5647614317352784e-08,True
ZNF286B,8.302526005453212e-08,2.1098938418509544e-07,True
TRIM52,6.24836060545391e-10,2.0536611388739783e-09,True
DENND2A,3.475650554628061e-16,5.045534733714265e-15,True
ALDH3A2,6.362587170980983e-05,0.00011712882926118552,True
DCAF15,2.3752013422693826e-05,4.5855613754697795e-05,True
NETO1,1.093606778195537e-11,4.662403033891388e-11,True
ANAPC16,1.092077574492451e-10,3.9809327071865566e-10,True
TBRG4,6.115286874309288e-17,1.6956915048746862e-15,True
FLG,0.028106246019046054,0.03741795622526361,True
SLC35F5,2.80367534861581e-06,5.9838759139286045e-06,True
GOLT1A,2.3949922810820795e-16,3.785727244906854e-15,True
TESK2,0.02109768026127155,0.028613790040745664,True
GCNT4,2.8059214982910867e-12,1.3294649995331466e-11,True
RAB10,2.2558899937177313e-16,3.63598602139411e-15,True
APH1B,1.5386441412433305e-15,1.6994934488477324e-14,True
CCAR1,1.0265697995640163e-08,2.885922422696238e-08,True
RNF182,7.443013584873001e-11,2.7786321990487163e-10,True
MTUS1,1.7057818044896923e-08,4.66256023299991e-08,True
ISCA2,0.00010086105924926956,0.00018132738042784177,True
CNNM3,0.00031934306514416137,0.0005418575238547675,True
NDUFA8,2.9823588989835456e-05,5.696622067662621e-05,True
FAM65B,3.7875387613851515e-13,2.1295241986505017e-12,True
MAPK3,8.119114919400502e-16,9.970954066931848e-15,True
PVR,1.2123363881880128e-07,3.0199150837704283e-07,True
NR3C2,1.835120643973592e-17,1.2851957852852046e-15,True
TAS2R4,0.004857345609184202,0.007174302787162885,True
STK40,1.469048089484694e-10,5.246600319588193e-10,True
C17orf66,0.03614780610582406,0.04737166973737753,True
CBFB,6.842563597417523e-05,0.00012545528831153555,True
AGR2,1.6418661871826397e-05,3.2194368199296373e-05,True
KIF3B,0.024597334022086106,0.033037927004168695,True
PPP1R14B,4.07088948795634e-17,1.4581909412566718e-15,True
HIST1H3A,0.004148902097426315,0.006171728557051545,True
DCP1A,1.9276386468166723e-15,2.0433352456873766e-14,True
MLF1,0.003911731914895345,0.005839518191787216,True
PIK3CA,3.2104053021669824e-08,8.525711236730918e-08,True
TOM1,9.213852490606837e-10,2.9701306545107877e-09,True
RWDD4,0.0045992908600239486,0.00680829045474839,True
ZNF670,0.01095399379289008,0.015453674379107891,True
PPP1R32,8.303930038443013e-13,4.344348619445883e-12,True
NMNAT2,0.00422176060932781,0.006274106740779472,True
DPAGT1,0.013969851451947209,0.019416621114521526,True
NDUFA6,0.00028346999385960183,0.00048407909686878426,True
INPP5K,1.2399024078940063e-17,1.2851957852852046e-15,True
MYO5C,5.021789109124934e-16,6.73435131969365e-15,True
RGAG4,7.043004557126326e-15,6.151056811140409e-14,True
LMO3,1.1717036154131024e-15,1.349675558509499e-14,True
CMPK1,6.423139289655556e-07,1.4700547327609928e-06,True
MAP2K6,0.001897374841664508,0.00294864613078035,True
ELF1,5.4515785837845595e-09,1.5857218392806577e-08,True
TAT,0.00013730106024193256,0.00024311970230415998,True
F2RL2,0.0007029803584192064,0.0011469574699368898,True
HIST1H4H,1.6266558113156239e-06,3.5692212803858e-06,True
IAH1,0.00031458598188961224,0.0005342580453345508,True
RPP30,1.1413046566224725e-05,2.2845930409215775e-05,True
C11orf49,0.0001887726912461677,0.00032873082915130193,True
TMPRSS11A,3.8187649177437193e-13,2.1453386651714717e-12,True
LIMK1,1.2361531528169647e-07,3.0764947046721264e-07,True
DDX49,1.980043658037827e-12,9.66250118435126e-12,True
KCTD13,2.1004761600069367e-05,4.077964223884e-05,True
PSMB8,3.420790995747343e-07,8.080700731783858e-07,True
CCDC121,0.0004553777956815416,0.0007591394682826021,True
ATRAID,0.0044047823390977875,0.006531554927717963,True
FPGS,4.605193734580457e-05,8.60048459209982e-05,True
RNF6,0.017536447994269278,0.02406387836620009,True
INTS7,6.143518694464462e-15,5.4794988386508646e-14,True
GNL2,7.956386973055456e-07,1.802341790709848e-06,True
SEC16A,0.017209846864506852,0.023642155434143608,True
RFWD2,3.3665039859346126e-06,7.128751698580588e-06,True
LMAN1,4.698022931654868e-06,9.781649529268151e-06,True
KLC4,4.901299222689241e-10,1.6320343884340138e-09,True
RRAGB,0.003169310231438847,0.004782480280232887,True
TRIM35,0.0002871948489974856,0.0004903430536105518,True
CHMP6,2.8934843200165568e-05,5.535736574285926e-05,True
MTFP1,1.4707164334370884e-10,5.251473002816391e-10,True
ITM2A,1.6286398061123378e-17,1.2851957852852046e-15,True
DNAI1,2.6245159702327603e-09,7.951152028057904e-09,True
AMPH,0.023529759660917263,0.03168666964003319,True
NAIP,2.2603155124798768e-10,7.864441183905312e-10,True
C19orf33,0.00576159578109598,0.008427736419850385,True
ULK4,8.754118572133187e-09,2.4844323695350877e-08,True
FAM218A,0.0017487847550861047,0.0027314879425056476,True
SRPK1,7.048484877387982e-16,8.929184592348497e-15,True
CD7,0.000303205440561762,0.0005159450340528407,True
BCL9,4.06113965141715e-08,1.0658794815896575e-07,True
SOX4,2.266391796580156e-13,1.330558886526e-12,True
PTPRD,0.0008270099105435548,0.0013384482110399014,True
DSC2,1.0962912549676326e-16,2.2843678410686183e-15,True
HES1,3.6336151861446275e-05,6.869890545922562e-05,True
USPL1,9.581723513883542e-06,1.9373159375273665e-05,True
FAM131A,0.00426639285617881,0.006334502500256893,True
FLT1,5.6878539770116674e-12,2.55879368366866e-11,True
ACAA2,6.008889774742757e-14,4.0343401033300093e-13,True
IL17D,3.619533630421632e-08,9.546174574890639e-08,True
VANGL1,1.3321177525110502e-12,6.728752682639881e-12,True
PRF1,2.6462422810349944e-14,1.9487899068522575e-13,True
ACSBG1,1.6858252952839377e-06,3.69248535260936e-06,True
BTBD18,0.0023053483285322045,0.003542824693122839,True
HHIP,3.9597732910399475e-17,1.4383199463030255e-15,True
NIPBL,0.00031512320591770877,0.0005350126174180265,True
C3orf18,8.025451425091274e-14,5.227740323093957e-13,True
ASAH2,0.00017898278391815104,0.0003126317080066794,True
DDX55,1.3816679832210694e-11,5.796580269236188e-11,True
RP11-343C2.12,0.02909996203937017,0.03865747802446322,True
RASD1,1.7771587634522872e-08,4.848455091383174e-08,True
PEX19,0.0005371586618154701,0.000887557712373242,True
MRPL36,6.450045497857087e-16,8.33557172344179e-15,True
RPIA,3.628526357003475e-05,6.861827347261635e-05,True
ATP12A,0.030672918151415495,0.04061587161319199,True
NLRP11,0.007159812081353298,0.010341618202790821,True
EPG5,0.00017160124530199954,0.0003003456446395179,True
PCDHGA6,6.777221491424302e-13,3.60679301492159e-12,True
LCOR,4.5750257512979794e-07,1.0639952861291411e-06,True
NOP58,1.385041919017629e-13,8.555809171482993e-13,True
ACVR1B,0.000982041717228916,0.0015782650167577936,True
C3orf55,0.010227297273999549,0.01448049835327778,True
RCCD1,1.1629310228087625e-16,2.3712200017553318e-15,True
IER2,7.7019775534029e-08,1.9638621732108498e-07,True
MTFMT,0.0052885764648938375,0.007772025387583244,True
LY6E,0.0026780210286370216,0.004079497482205553,True
SERPINF2,7.283095278965625e-10,2.3788139713392167e-09,True
SLC47A1,1.333594874085329e-09,4.20552235301644e-09,True
ZNF135,0.009161149076368816,0.01304904768257514,True
BTBD3,0.00327770704079178,0.004938426804285404,True
ZNF282,3.076956171658341e-10,1.0529797516917162e-09,True
RP11-17M16.1,0.0011509385693461742,0.001834978605279728,True
NAA16,0.029106726534554955,0.038660113022850384,True
ZBTB47,1.0671882361800988e-16,2.2379065356206402e-15,True
RBPMS,2.528541019751324e-16,3.933093065531783e-15,True
NSUN2,1.4635682096790663e-16,2.7281286202623742e-15,True
ZBTB1,4.998946053277255e-06,1.0379422244034205e-05,True
FAM86C1,1.7759397234149938e-08,4.8458946014838125e-08,True
RP11-57H12.6,4.584823626308679e-06,9.555172897150733e-06,True
OPRL1,0.0004734680249415312,0.000787517825039953,True
TRPM3,0.012255110345548437,0.017161724320634668,True
FAP,1.0741920124931196e-08,3.009026595722173e-08,True
PLEKHB1,1.0932017348438395e-12,5.594702794763688e-12,True
SEC23A,0.017374998874960346,0.02385991225841783,True
F10,2.6171926945543292e-17,1.2974494055533225e-15,True
PPM1K,1.4232588108920977e-15,1.5885021046514025e-14,True
COPS7A,9.658411604366454e-05,0.00017394605970124115,True
ZNF701,0.0063291496122798024,0.009213683074672458,True
PPAP2A,3.460802609492231e-11,1.3637172691372787e-10,True
SPC24,6.515048029244799e-17,1.7375813775071286e-15,True
CCDC141,1.137764225198617e-15,1.3205556517693673e-14,True
OXCT1,8.640171744688544e-10,2.799305455541909e-09,True
ZACN,2.2494506313173133e-07,5.429545851055832e-07,True
UBE2L3,8.319939594436644e-11,3.0829462997403054e-10,True
MIPEP,0.021094588277257267,0.028612516684172366,True
ABI3BP,1.2363933435213821e-16,2.460679148540539e-15,True
MC1R,0.011070063464911784,0.015603406197482952,True
OAZ3,7.548570210466039e-08,1.9267368555821636e-07,True
LSP1,5.4453444119875247e-08,1.408970080487045e-07,True
HLA-DRB5,3.774184461639601e-10,1.2726729762799942e-09,True
PIAS4,9.471338549237749e-08,2.3920668631298553e-07,True
ACAD11,0.010536019683206119,0.014886543973208183,True
TOMM5,2.3449088139972726e-08,6.311670265160936e-08,True
TNFRSF10B,0.0017073623961216511,0.0026699271651128382,True
CEACAM3,4.276808357384141e-11,1.659742067808946e-10,True
BCAS1,0.00021679112993306898,0.0003746729174897266,True
DDX43,3.853145683314946e-06,8.09277710386209e-06,True
KRT13,1.3112504224250032e-07,3.2564478216492137e-07,True
ALS2CL,2.2744052962222245e-11,9.223087204750922e-11,True
KIF2C,5.1579744557828315e-17,1.5659755487460179e-15,True
C2orf27A,4.582271026074445e-07,1.065106727333639e-06,True
METTL9,5.8634280728144254e-08,1.5124790198278214e-07,True
NFIX,2.196277343886325e-14,1.6523377675505063e-13,True
CHRNB2,9.832326334650042e-13,5.086955298924213e-12,True
HIST2H2BE,0.019794368892922493,0.026964742534136686,True
UPF3B,8.757200989571297e-12,3.7981583503601345e-11,True
IDH3A,0.006525057182211053,0.009484254339309713,True
TRIM3,3.796539910399461e-11,1.4875159402083154e-10,True
C11orf54,7.689598104487113e-13,4.049933148018746e-12,True
GS1-259H13.10,0.009193584256213881,0.013094168358982174,True
GRHPR,0.007169734292803208,0.01035410359319604,True
TSTD1,0.0002024527068590673,0.00035114161756931607,True
SNRPE,3.6654927439975824e-16,5.2564996640677796e-15,True
TJP1,4.040438064267728e-14,2.841961219878868e-13,True
ASPHD1,0.00048588530792411473,0.000806463172020473,True
ENPP4,1.344277369925184e-16,2.5843841448786137e-15,True
SERINC4,5.909230752099121e-11,2.2471127224741425e-10,True
HLTF,4.3010594386766254e-10,1.4421739480422885e-09,True
LRAT,0.012209739102174618,0.017099573813544103,True
PPP2R5A,4.248983978657075e-12,1.9593262791297016e-11,True
NUP210L,7.208438984067494e-12,3.173439945203006e-11,True
METTL24,0.022905020100800807,0.03090800048752804,True
SAMSN1,2.8042454515016314e-12,1.3290353957391133e-11,True
B4GALT4,2.7559386600003695e-16,4.208016834206157e-15,True
C12orf76,3.9889686599645746e-08,1.047353559038742e-07,True
C1orf189,9.039556559434321e-11,3.329602122904646e-10,True
TOMM20L,0.0016607583586202323,0.0026012875732309834,True
BCL7B,3.4895729422294348e-12,1.633668633523401e-11,True
SLC6A11,8.002126571661083e-08,2.035473397519278e-07,True
TMEM43,6.562917695488893e-12,2.91301138719349e-11,True
GPR37L1,0.00036934001116340225,0.0006221088819079342,True
AGBL3,1.0730636979381268e-06,2.399945026136864e-06,True
CHRD,0.0001146407377880429,0.00020460985073751846,True
TRMT2B,0.016741883721386186,0.0230175918254633,True
ITGA10,5.625897442066149e-16,7.390675156782716e-15,True
RPS6KA2,8.957045148549214e-18,1.2851957852852046e-15,True
CLN8,3.542337971820399e-08,9.354003127972699e-08,True
ST8SIA6,6.869936839293085e-16,8.726335213146179e-15,True
COX14,6.990933986250502e-08,1.7902221258890813e-07,True
ANKRD34B,0.0024614877278909533,0.0037676945329892094,True
INHA,1.3183568512956894e-11,5.5503532828063556e-11,True
CPEB4,1.5488102855597007e-15,1.7001829370526508e-14,True
IQSEC1,2.4606206674097877e-16,3.862806210493318e-15,True
ZNF862,6.948091161668954e-05,0.00012721597754937063,True
CLNS1A,2.1522072914133015e-15,2.2396014293844436e-14,True
ERP44,0.03547073670941369,0.04654086105537912,True
IFI35,2.0803852963804613e-08,5.636552069474979e-08,True
XBP1,2.1662869553644244e-08,5.854600618573284e-08,True
ZNF621,1.1113612213044237e-06,2.481101718536304e-06,True
RPP14,0.000166603658879972,0.0002921906809290879,True
ASB8,8.697750312518947e-06,1.76478314128218e-05,True
ALG13,0.008274136239546521,0.01184950426650775,True
MAN2C1,0.0021057173679518673,0.003251945962039023,True
TPST2,0.012935947060054276,0.018055141428652954,True
C19orf66,7.265550676596821e-08,1.857516470892557e-07,True
NAALADL1,2.5779989362424054e-13,1.5007185807737514e-12,True
OLR1,6.3370814273044494e-15,5.608252134051453e-14,True
TRMT2A,1.3959393412700972e-08,3.852212798792481e-08,True
MRPL3,1.2639698300656434e-16,2.500187160849688e-15,True
DOCK4,5.002601253394707e-17,1.5486222221868223e-15,True
TMEM180,2.625376044459756e-09,7.951152028057904e-09,True
RP1-241P17.4,2.368375341255915e-06,5.101456860373558e-06,True
RUSC1,4.438277908876393e-17,1.489383468482557e-15,True
ANKRD44,1.3831262558087605e-16,2.6257536235859162e-15,True
CAMK2B,0.013577389073886857,0.018892420157180467,True
VSIG4,1.6477296082558632e-16,2.9146683970166685e-15,True
PLAC8,9.796174765887544e-11,3.591445651118576e-10,True
TAF11,0.012562747465569157,0.017559791444915217,True
LRP10,4.365653838092335e-11,1.692474642123992e-10,True
DMBT1,3.2533244770580865e-13,1.8499308887254544e-12,True
ASCL2,9.337274588777569e-07,2.0986393250212397e-06,True
CMC1,2.2478930650108537e-06,4.8570797621091306e-06,True
CLRN3,2.0668420100350522e-05,4.016276234348203e-05,True
IFT57,1.26872206006708e-16,2.500187160849688e-15,True
PRB3,6.519329914337147e-15,5.745991034192562e-14,True
TMEM190,2.4711678514618478e-09,7.50517310724392e-09,True
LRR1,6.431410022192325e-13,3.448249786883067e-12,True
RASAL3,3.111036300135443e-09,9.343385272051422e-09,True
SRR,2.6653160922433967e-06,5.703373652112558e-06,True
ACTB,0.0003030152985655376,0.0005157738972036321,True
ROBO4,1.2440425003466188e-17,1.2851957852852046e-15,True
ASPHD2,1.685626107173209e-09,5.227861939213139e-09,True
INTS9,0.002127423195384335,0.0032842927346080773,True
TECTA,4.475932708397365e-11,1.7321177763791326e-10,True
UBE2C,3.31938612751225e-17,1.3375205332542975e-15,True
URM1,0.00426362626513328,0.006332027487119791,True
ZNF507,1.520291204481613e-07,3.738509687888948e-07,True
TMPRSS11D,3.694156133333656e-12,1.7210503560771012e-11,True
MRPL21,3.6762039802632024e-09,1.0936184563293753e-08,True
RFC3,3.416705335240353e-13,1.9386907981692822e-12,True
FAM192A,0.0014790813655083568,0.0023279091280208513,True
CNTN5,0.0004104969950598517,0.0006878781249062894,True
RNF213,4.182638386257317e-06,8.75771065101767e-06,True
TREML4,0.032388500844746544,0.04273688909967893,True
TEX2,5.4350923800023155e-06,1.1251194830981426e-05,True
BRIP1,2.5420353186069873e-17,1.2974494055533225e-15,True
DCAF4,1.6073258013341354e-10,5.703893430165815e-10,True
PLEKHG7,0.025273340808168145,0.033870429233640156,True
NVL,3.342164034045595e-08,8.853838933926952e-08,True
ADNP,1.6690299192241625e-07,4.082187718334618e-07,True
PFKFB1,0.006331666791945739,0.009214788865279076,True
POM121C,2.4104806083827855e-05,4.652111776316905e-05,True
COL4A6,6.109016793203998e-07,1.4003883373487138e-06,True
NDFIP2,0.0029302676572034027,0.004442324192205605,True
RPA3,2.2178109366634854e-11,9.00750855528249e-11,True
MTIF3,1.6387286756549277e-07,4.01353086935525e-07,True
SLC11A2,1.2958385771975294e-06,2.8710544338960267e-06,True
FAM133A,0.029054902134792147,0.03860355594358825,True
FAM122A,1.9176318625525902e-08,5.213580488762354e-08,True
KCNJ10,0.0012379575927167488,0.0019652377700957392,True
GBP4,4.764382004186894e-13,2.6261869534884682e-12,True
NDUFAF5,2.137793586990545e-06,4.631349914128626e-06,True
RBM28,2.6160528711303266e-17,1.2974494055533225e-15,True
MAMSTR,2.7690996740083893e-05,5.304818081410603e-05,True
ATF7IP,3.6181984335933256e-07,8.521387585593006e-07,True
PANK3,0.00039461778379667583,0.0006627476390324299,True
WWC3,1.004697504762867e-16,2.163785533067946e-15,True
TRIM39-RPP21,0.0348660460734813,0.04578222453020595,True
PDE4B,1.27628239262179e-09,4.037491851629183e-09,True
SPTSSA,0.00013570576100139373,0.00024039345993632862,True
CERKL,3.9469813486403095e-12,1.829954449752049e-11,True
GRAMD1C,6.959205348667589e-06,1.425086206712098e-05,True
ANKRD61,0.0010703789477649456,0.0017120116868465617,True
AGMAT,4.628271809391871e-14,3.1904786714782347e-13,True
FNDC3B,3.856393932221381e-05,7.269664467385897e-05,True
LMBRD1,5.60396641046756e-17,1.6133430234911366e-15,True
NCAM1,1.3700753078986258e-06,3.026992063428669e-06,True
ACSM1,3.7210737329157466e-11,1.4586237516705133e-10,True
SDK1,5.851640948865827e-10,1.9317236268231825e-09,True
FCAR,1.3869144411133798e-07,3.430547962519135e-07,True
NLRC5,0.00034582148484563744,0.0005848899697188551,True
TVP23A,1.0690876096664822e-13,6.772059759756488e-13,True
ZNF852,3.2488015618309908e-12,1.525912098440195e-11,True
NUGGC,0.0005182891927878145,0.0008572812912111733,True
ZBTB49,0.00012820333332707234,0.00022775521469190293,True
FAM53C,0.0007475378731083409,0.0012162488865186103,True
GEM,6.215557805649939e-07,1.4238663452141984e-06,True
TBX4,9.513969952267306e-17,2.103920893482619e-15,True
RASL10A,3.155035509693017e-06,6.695729536848511e-06,True
NDFIP1,8.510413248447135e-15,7.210269194062004e-14,True
DAB2,8.772160399316658e-15,7.392185427192535e-14,True
PI16,1.009557823243279e-16,2.163785533067946e-15,True
PPP1R16A,0.005067423766889638,0.0074673501299171285,True
TRIM67,4.445869697356499e-05,8.319150673942105e-05,True
NNAT,2.2705001002980434e-05,4.3907857643175525e-05,True
CYLD,1.6820489661385314e-09,5.2195789276168735e-09,True
VEZF1,5.680321297903666e-09,1.649098050675938e-08,True
C2orf72,0.00010382903086477155,0.00018631416933509177,True
RNFT1,0.00016240392119151295,0.0002850856354621874,True
DDN,3.9420594684909265e-15,3.7192286902337937e-14,True
ZNF442,4.3246884833668986e-17,1.4882269631506608e-15,True
UBE2QL1,3.4148153717511394e-08,9.031067903704981e-08,True
VSTM1,2.2449653368210742e-08,6.059652530247509e-08,True
CHMP2B,1.0001597592262661e-10,3.661318042092339e-10,True
VAMP8,8.75595148767685e-12,3.7981583503601345e-11,True
RBM12B-AS1,1.3141847803524377e-08,3.6393943700847005e-08,True
CD302,9.49561175845765e-18,1.2851957852852046e-15,True
KIAA1429,7.813444590832308e-07,1.772052715066668e-06,True
SH3RF2,0.00010092410326157465,0.0001813928090892985,True
SPEF2,0.0003896002804114185,0.00065476649908622,True
GNB3,4.5465346563822344e-05,8.493715387585497e-05,True
ATG4D,1.0122382300143094e-11,4.347691552336448e-11,True
ZNF683,8.180867960051596e-06,1.664991682491651e-05,True
ZNF160,0.003277146978516033,0.004938303738124953,True
C2orf74,1.931032713869836e-06,4.201333769786073e-06,True
SMAD1,3.4243868041877083e-07,8.088088876448272e-07,True
EFNA4,8.932982640639344e-18,1.2851957852852046e-15,True
ESPL1,5.313557736300852e-17,1.5805667915711975e-15,True
OSGIN2,1.8078958549778016e-08,4.9315333798739184e-08,True
NSDHL,1.4791250648440457e-09,4.632321518343164e-09,True
KLK11,4.8937824241458597e-05,9.099612922840389e-05,True
CDC42EP3,0.017865370363008132,0.024481800886942816,True
AMT,1.6519157422037591e-09,5.130680411105707e-09,True
ARHGAP6,2.6814480723351635e-16,4.112430707221385e-15,True
UNG,3.313644701229915e-17,1.3375205332542975e-15,True
EVI2A,6.347740276315512e-14,4.221556739955243e-13,True
PSMD1,1.0047318097031642e-12,5.190413281286531e-12,True
KRBOX1,1.1061070988109578e-07,2.767270113245372e-07,True
PRDX1,1.0372476469584114e-05,2.088884716857841e-05,True
QRSL1,0.006130913733746988,0.00894070021530299,True
DDB2,0.013838877491345589,0.019237676725114273,True
CENPJ,4.440526699454768e-09,1.3052594645751425e-08,True
CLASP2,7.715272073614339e-17,1.885291504494391e-15,True
RAB27A,4.9823030981834486e-17,1.5486222221868223e-15,True
SERINC3,1.7633734277016436e-07,4.3044052513135356e-07,True
FAM198A,4.5798050522487417e-08,1.1942057702278796e-07,True
PTGDR,3.839503425422837e-09,1.1378868017529509e-08,True
PRR14L,2.516436922785648e-10,8.715206062775074e-10,True
CEP120,1.3859681205568505e-13,8.557040486997709e-13,True
NPY1R,2.140782847275507e-12,1.037363918280067e-11,True
GSN,1.7188551653046633e-05,3.365433863837477e-05,True
NEDD4L,2.602394458315587e-07,6.230958318420203e-07,True
KCNJ15,5.712375275853202e-14,3.850225629744989e-13,True
GYPE,5.792535004414186e-17,1.6318250909661168e-15,True
SLC22A5,1.116047737988737e-08,3.1212117004622685e-08,True
MOCS2,5.388700865263812e-13,2.9375136461796265e-12,True
C4orf47,0.0020116601287762073,0.003115602360104804,True
C5orf51,3.8823441023683154e-11,1.5187385500093445e-10,True
TUBB2B,1.5426907213968683e-05,3.039113035936926e-05,True
RP11-986E7.7,6.860776697267437e-11,2.580446711197365e-10,True
PLXDC1,0.025276849417081845,0.033870429233640156,True
TIE1,1.0102191998352764e-17,1.2851957852852046e-15,True
GLOD5,3.497339367277496e-17,1.379196995796332e-15,True
KIAA1211L,2.681898898486465e-11,1.0734430832102336e-10,True
RGPD3,0.004601494437906013,0.006810385230879573,True
SPIN2A,0.015673276031060286,0.02161938194909153,True
MAN1B1,2.1712639124202057e-06,4.701502141772255e-06,True
SLAMF6,2.2515101431436e-06,4.86219454478118e-06,True
CASP5,2.0821149336057047e-14,1.574804530562108e-13,True
CD40LG,2.5834822357876047e-13,1.5016707814007695e-12,True
GNPDA2,7.823548762886798e-07,1.7736457333184965e-06,True
LPIN2,6.145798597947286e-15,5.4794988386508646e-14,True
HILPDA,4.314135208217911e-08,1.1283374068427617e-07,True
TRIM39,3.2845300951019964e-10,1.1189165330878916e-09,True
EIF3H,0.00017390165379290896,0.000304063873408148,True
GRB7,0.00010835025376168948,0.0001940643477172821,True
ZNF540,1.847805882202695e-16,3.1364443698702704e-15,True
BRCA1,1.3048734314902958e-16,2.552852608040188e-15,True
HPD,2.2600362210261473e-10,7.864441183905312e-10,True
RIBC1,8.118345937717297e-10,2.6366690369254805e-09,True
TBL1XR1,1.88638289048211e-13,1.1299328860290724e-12,True
EEF2K,0.0005957439822026351,0.0009811685854276405,True
C11orf58,0.028808633128749237,0.03830286595083068,True
ZBTB42,1.5169717787352623e-05,2.991010177167303e-05,True
TGFB1,0.011282147624385796,0.015888081862824213,True
CCT2,6.826998353707855e-15,5.995749698032699e-14,True
FAM83F,1.1728482960861087e-15,1.3498304007253515e-14,True
FAM154B,1.334047688536144e-09,4.206182482106569e-09,True
SLC25A34,7.180934675213817e-06,1.4687502547279031e-05,True
GMPR2,7.956545266059095e-08,2.0263794703106423e-07,True
EHD4,2.8053491335210324e-11,1.118965741897387e-10,True
ACP1,6.6991260000827525e-12,2.9696536220536195e-11,True
C15orf65,7.551029918783359e-07,1.7141135590930688e-06,True
CDKL2,7.985392023424812e-17,1.8887035346837854e-15,True
NPLOC4,3.619749373757707e-14,2.581798944329661e-13,True
GTF3C5,1.0408487820549271e-07,2.6123293200637605e-07,True
STX6,1.5767170005940291e-13,9.60768472143275e-13,True
PALM3,8.377419331795045e-12,3.6427099705615516e-11,True
RAB43,1.6709792544532605e-08,4.572495900630457e-08,True
CCL26,2.2611535740472758e-10,7.865772853738761e-10,True
ASCC2,1.344007285035967e-06,2.9726562771642664e-06,True
CADM2,0.03628552283303859,0.04754854031257996,True
SBK1,6.788794780437032e-07,1.549430966204911e-06,True
ATAD5,4.186885875310979e-17,1.4672902642862572e-15,True
GEMIN2,1.12192987139295e-10,4.081140983009731e-10,True
SPAG5,1.0727783736536741e-17,1.2851957852852046e-15,True
NPPA,5.797685805654466e-06,1.1967382278967727e-05,True
TET1,6.949210897464192e-11,2.607463472061119e-10,True
TMCO4,6.502041104209897e-06,1.3349507971859516e-05,True
TXNL1,1.141995857074179e-05,2.2851822577269132e-05,True
PCSK5,7.916743849812963e-06,1.612946691891956e-05,True
AURKA,1.3620697725156446e-17,1.2851957852852046e-15,True
AC007382.1,4.663385118214739e-05,8.699781632522636e-05,True
SMYD3,7.358126433468409e-05,0.0001343248802051852,True
PTGER2,7.821901428613802e-14,5.106702463314566e-13,True
TMEM183A,1.1521071357107942e-13,7.242594894251809e-13,True
ZGLP1,2.4130580823676587e-05,4.6565659487155165e-05,True
GRPEL1,0.00015145170258379554,0.00026678170308300887,True
LIN9,3.762252972549319e-12,1.75088685616351e-11,True
PPIG,0.0026151081846728214,0.003989754825595954,True
YDJC,8.11270395013399e-16,9.970954066931848e-15,True
RPAP2,5.0226215208596193e-11,1.9318074394468614e-10,True
CPSF3,1.1344326638405745e-15,1.3205556517693673e-14,True
CRB1,8.888196607487562e-11,3.2808460768022996e-10,True
MISP,8.94101775935247e-11,3.2961178359542023e-10,True
TIGD4,0.00014144463641673575,0.00024996993290016473,True
UFSP2,7.262860285930716e-09,2.0793157348268664e-08,True
CNTN6,1.3119382378437083e-17,1.2851957852852046e-15,True
GTPBP8,1.0113771491654065e-11,4.3450734274639137e-11,True
TRAF4,2.749716405742821e-08,7.347463404363068e-08,True
