Hugo_Symbol,p_values,p_values_fdr,significance:p_vlaue_fdr
AC079210.1,8.53422673646545e-10,1.093136886055739e-08,True
WNT9A,9.168574321927343e-07,2.395449507127871e-06,True
PRAP1,3.85325258921922e-06,9.032861509135148e-06,True
NDUFB11,0.0009579035350854602,0.0015633239082287506,True
IGSF8,0.0006214235970632035,0.0010415341650593616,True
RPL11,0.00012943824374041834,0.00023884273238792213,True
ASAP2,2.776905161409715e-06,6.668200815033754e-06,True
MCIDAS,2.1912726980674394e-06,5.342870269458718e-06,True
OPHN1,1.5859651576522734e-08,6.687221893688803e-08,True
TFAP2C,3.784971871143241e-09,2.203754266059976e-08,True
FAM105B,1.4171696914869546e-08,6.131131084507173e-08,True
HPS1,4.2958778089915806e-08,1.5499433824212521e-07,True
SPRR2A,2.9937649854285763e-09,1.8583287863197503e-08,True
SALL4,1.4685612927356851e-09,1.1838262404110574e-08,True
RSPH3,0.0004182474950989651,0.0007179001091250663,True
ACER3,0.03662365402169766,0.0482037046266535,True
PCBP4,3.5111606357238997e-06,8.29417475483801e-06,True
C20orf26,6.813275396349823e-07,1.8256449894825995e-06,True
HBP1,1.8989320193738752e-06,4.68027545080378e-06,True
WBP4,4.42961522250766e-06,1.0285161689357504e-05,True
HIST1H4C,1.4935231759767563e-05,3.1783476497193553e-05,True
LPCAT4,1.4945133405887308e-05,3.1783476497193553e-05,True
AKIRIN2,0.00034817239568259514,0.0006051592851812889,True
ZDHHC21,1.4945133405887308e-05,3.1783476497193553e-05,True
B4GALT3,1.5859651576522734e-08,6.687221893688803e-08,True
CCDC170,1.3394511022385218e-08,5.886293002078469e-08,True
AL031663.2,0.02937098932694391,0.03924992965289364,True
MMP8,0.0010105215969078705,0.0016442272380694605,True
FBXO17,0.0008232379913983508,0.0013561014876901413,True
SEC11C,0.026730738547392646,0.03590341693707166,True
RAB1B,2.3103200062738022e-05,4.759215133362739e-05,True
GPRC5A,1.1548334686261787e-09,1.093136886055739e-08,True
WDR70,8.663083653807441e-08,2.8664005002781757e-07,True
CFH,0.00011965517407476322,0.00022211939954239573,True
DCTPP1,7.582444917112655e-09,3.752126495076514e-08,True
CRISP2,2.1142700827693444e-05,4.3859061459611585e-05,True
ATP13A2,0.01479114239356432,0.020621175437722832,True
ZNF831,6.166815818239549e-07,1.6666417906772247e-06,True
IL13,4.632947876381456e-06,1.0736892952518724e-05,True
LMBR1,0.0012847329834403912,0.0020599370975434156,True
AJUBA,0.018744512446766518,0.025752461628590073,True
SENP7,0.0012421446192700297,0.0019946131528062617,True
IGFBP5,0.002638429681386069,0.004055781522152015,True
DRG1,6.759469873933762e-09,3.4333972970363346e-08,True
ARL11,2.1002250112728297e-09,1.4529990816875506e-08,True
ZNF511,0.03049993330528615,0.04062659787561248,True
FAM206A,0.004143081725515319,0.006202384166900382,True
SLX1A,0.0006438551330081088,0.0010768319704439035,True
C15orf38-AP3S2,0.036408540549869035,0.04795711307655262,True
TNNI1,8.034644982217638e-05,0.00015335155459928151,True
NAA15,3.3651326713047556e-07,9.624613724634047e-07,True
CASZ1,1.940965174176652e-05,4.045629027980413e-05,True
VNN2,1.0235189212610724e-09,1.093136886055739e-08,True
C9orf9,0.00011130606325894513,0.00020771440453692093,True
BAK1,2.7671672302807515e-08,1.0619623749919096e-07,True
PDLIM3,2.9259876905925688e-08,1.1113967657615927e-07,True
TDGF1,1.4117806307555302e-05,3.0183754554825044e-05,True
IRG1,0.002745070508302991,0.004211464745198417,True
ANKFY1,1.1303305284550294e-08,5.1466683919506153e-08,True
SSR1,9.137549357034251e-08,3.006116266287692e-07,True
RBBP4,6.332136917803341e-05,0.00012246705769837756,True
PUF60,5.684387116025299e-09,3.0036006869247545e-08,True
RASA4,1.98410437411317e-08,8.00640108918594e-08,True
ACRBP,2.526575207856571e-06,6.097595238295929e-06,True
F12,7.556929455863566e-10,1.093136886055739e-08,True
MYEOV,2.6253872967106627e-09,1.704380516748467e-08,True
KRT81,6.992792915521651e-08,2.374223616659523e-07,True
VNN1,0.007388985825337352,0.010719241697405337,True
CAND2,0.0028898817115316027,0.004421068594288739,True
COL6A6,1.4685612927356851e-09,1.1838262404110574e-08,True
DPY30,1.098843115881768e-08,5.0539176855318276e-08,True
SUPT5H,0.011591827294833556,0.01638429197498361,True
CYB561D2,2.6610826344429773e-09,1.709564987355985e-08,True
AL358113.1,2.1142700827693444e-05,4.3859061459611585e-05,True
HGFAC,0.018152999766972818,0.025005427874527985,True
ARFGAP2,0.0032356328240802893,0.004908716697636515,True
POP7,9.06805772149548e-10,1.093136886055739e-08,True
AMY2B,1.0089294427154326e-08,4.682766287724099e-08,True
POLR3GL,8.031090907046913e-10,1.093136886055739e-08,True
NDNL2,1.5455144710708664e-05,3.28438460914617e-05,True
TM2D1,0.002638429681386069,0.004055781522152015,True
OSBPL10,0.004801496609885659,0.00712532032778754,True
C12orf71,0.024254346929756518,0.03277092271051779,True
PDE8B,1.226241494446336e-09,1.1075794898154324e-08,True
NFE2L1,5.347465175047991e-05,0.00010433415506997294,True
GRHL2,1.3025210640480111e-09,1.1301381909306577e-08,True
SMO,2.508530941708086e-09,1.63281356510954e-08,True
DMTF1,0.015190734966051288,0.021150958856978805,True
SPAG9,6.299968597646833e-05,0.00012185864687532084,True
SDSL,0.0023220926699910435,0.003594780076538693,True
SGTB,6.394483073164434e-06,1.4454945706479403e-05,True
NCR1,1.422594945451938e-06,3.591309028595971e-06,True
TRIM13,1.2298152190805743e-06,3.1371910675748555e-06,True
ARFIP1,4.7318015078691005e-05,9.301532891265215e-05,True
CCDC176,7.37844890371565e-08,2.49340189381236e-07,True
LGALSL,6.692066335454284e-06,1.5086186342812575e-05,True
TPK1,7.556929455863566e-10,1.093136886055739e-08,True
KCNMB1,6.562049724185385e-05,0.00012657370364593852,True
TCTEX1D1,2.8226548342339874e-09,1.784169859545998e-08,True
CHRNA6,0.0056000976672750365,0.008245967201003773,True
NHLRC4,3.1004179851351556e-08,1.1681509420547397e-07,True
TADA3,7.666395813806118e-06,1.7101883740121472e-05,True
KCNB2,0.005109677819063092,0.007557335986670797,True
ARHGAP11A,8.031090907046913e-10,1.093136886055739e-08,True
ZNF589,0.023005269620628852,0.03118456000442274,True
INPP5D,3.2667846089965416e-08,1.2228321586222157e-07,True
RIMS3,8.775508182574744e-06,1.9348679496359758e-05,True
RNF41,1.9791055568801153e-09,1.4011905120944259e-08,True
LRRC38,0.00028816577313437976,0.0005065184911372009,True
AAAS,9.137549357034251e-08,3.006116266287692e-07,True
VDAC1,1.7742215632018938e-08,7.318452126149168e-08,True
NDUFS2,3.281330561639642e-08,1.2266822214309635e-07,True
FAM188A,1.0235189212610724e-09,1.093136886055739e-08,True
TP53,0.0007950443242992001,0.0013126627833574195,True
GPR143,0.0038382636477843515,0.005764736960135165,True
EPM2AIP1,1.016310324350643e-07,3.304491032026606e-07,True
NXN,0.03172531549900326,0.04212889732072268,True
UBAP1,0.002454043088940096,0.003790557435751087,True
EYA3,0.009280120832210179,0.013283129287963446,True
TMEM130,2.2309759044101416e-07,6.66207584246935e-07,True
VCP,0.00032333866823250297,0.000564323650607849,True
NFIC,2.6045288894507434e-07,7.664946603962793e-07,True
LINGO1,3.541108275851046e-07,1.007122908549997e-06,True
LCORL,0.03492375090847877,0.046106824374778047,True
FBXO46,1.4930817614885294e-06,3.7544377626949558e-06,True
PTPRH,4.778329681962615e-09,2.6163437482061546e-08,True
CC2D2B,1.864398944728653e-09,1.3529796104054656e-08,True
TMEM194B,8.70153822803599e-07,2.2913993473071367e-06,True
NAPEPLD,0.0004182799676485211,0.0007179001091250663,True
NPY4R,6.279194547294644e-08,2.1603880861285596e-07,True
NEBL,1.0235189212610724e-09,1.093136886055739e-08,True
AMN,0.0012847329834403912,0.0020599370975434156,True
PIEZO2,2.1002250112728297e-09,1.4529990816875506e-08,True
CD47,5.7295591132679196e-05,0.00011139913751457886,True
PLAU,1.7569391573831783e-09,1.3037424374482134e-08,True
REEP4,2.1002250112728297e-09,1.4529990816875506e-08,True
MAGED4B,1.383114626082743e-09,1.150375790350476e-08,True
CHCHD4,0.028780480466270162,0.038488843305497886,True
SBF1,3.854195206010719e-06,9.032861509135148e-06,True
SLC30A5,0.0026382776812945304,0.004055781522152015,True
GYS1,8.02968346961793e-09,3.910707131030441e-08,True
MCMDC2,9.598394956974107e-06,2.1020825669590223e-05,True
PTCHD1,9.137549357034251e-08,3.006116266287692e-07,True
KPNA1,1.0235189212610724e-09,1.093136886055739e-08,True
VNN3,5.836857988721509e-06,1.3272570982646316e-05,True
RIN3,9.06805772149548e-10,1.093136886055739e-08,True
SLAMF8,0.007178714156112412,0.010430842547467569,True
DNASE2B,1.0235189212610724e-09,1.093136886055739e-08,True
CIRH1A,3.541108275851046e-07,1.007122908549997e-06,True
TMEM64,6.109585409500458e-06,1.3845348019037178e-05,True
PLCB1,4.123966703815868e-07,1.1565182598769338e-06,True
CTHRC1,1.8648014196095014e-09,1.3529796104054656e-08,True
SIM2,3.366814035344517e-09,2.0300772237548528e-08,True
TM4SF4,3.7259501078061126e-07,1.0532775014293993e-06,True
ASGR1,5.949378648206278e-08,2.0612819123097364e-07,True
C14orf39,0.0008579767555805249,0.0014094283427780114,True
KB-1980E6.3,0.0005270225434629956,0.0008925798468944361,True
IDO2,0.010378834253614008,0.01475916708356783,True
NUDT2,0.013439608424081387,0.01883420422860436,True
RGS7BP,2.364509566231392e-09,1.5674176038621372e-08,True
ADRA2A,2.026757046469517e-05,4.2142787647762284e-05,True
ANXA8L1,0.030966121306207003,0.04117771884879732,True
UBP1,3.3651326713047556e-07,9.624613724634047e-07,True
TRHDE,1.9837293688799505e-08,8.00640108918594e-08,True
ADCY9,7.556929455863566e-10,1.093136886055739e-08,True
NOP2,4.508498608679214e-09,2.5164560085600458e-08,True
PPP1R9B,0.00318724930851193,0.004836164409709583,True
ANGPTL7,8.031090907046913e-10,1.093136886055739e-08,True
ZIC2,3.784185397008435e-09,2.203754266059976e-08,True
RGS16,1.02597616190337e-05,2.2386937219755863e-05,True
PPFIA2,2.2309759044101416e-07,6.66207584246935e-07,True
RAET1L,7.556929455863566e-10,1.093136886055739e-08,True
FAM76B,0.008770694455590837,0.012600943672682278,True
SUDS3,3.19761362271102e-07,9.185030816816241e-07,True
TMEM159,8.727877108700991e-07,2.2913993473071367e-06,True
UBASH3B,1.9791055568801153e-09,1.4011905120944259e-08,True
TMEM151B,3.920086785268383e-07,1.1045424761949327e-06,True
MOCOS,0.0006670378894178456,0.0011130184042976222,True
TRIM22,7.556929455863566e-10,1.093136886055739e-08,True
SNX22,8.031090907046913e-10,1.093136886055739e-08,True
AL353791.1,0.00037478144165664385,0.0006484075517895365,True
ABCC11,5.836857988721509e-06,1.3272570982646316e-05,True
CCDC65,3.784971871143241e-09,2.203754266059976e-08,True
PRODH,2.6045288894507434e-07,7.664946603962793e-07,True
GPR18,0.0008232379913983508,0.0013561014876901413,True
C21orf88,0.00030581048701897615,0.000535680000329833,True
DPYS,6.013778320565289e-07,1.6357742164661529e-06,True
RPS6KA1,7.556929455863566e-10,1.093136886055739e-08,True
ZC3H7B,0.03409936958333455,0.04508737922327626,True
BRCC3,4.696732589550205e-07,1.3069596566443267e-06,True
RASGEF1B,5.685542255423414e-09,3.0036006869247545e-08,True
PSTPIP1,0.023592951063958378,0.031918570728317094,True
COX7A1,1.4171696914869546e-08,6.131131084507173e-08,True
RYBP,1.8648014196095014e-09,1.3529796104054656e-08,True
INA,4.508498608679214e-09,2.5164560085600458e-08,True
KIDINS220,3.311212401750745e-05,6.662923033225873e-05,True
DOCK2,1.2568067208130598e-09,1.1272760177593774e-08,True
SAE1,4.508498608679214e-09,2.5164560085600458e-08,True
GNB5,2.2979860003036705e-06,5.587291788211951e-06,True
STX17,0.012582495159869738,0.017693333649715075,True
KIAA0141,7.556929455863566e-10,1.093136886055739e-08,True
CDK6,1.7742215632018938e-08,7.318452126149168e-08,True
CASC1,5.057533008155082e-08,1.7866847181161359e-07,True
ATF7IP2,0.035391288182194655,0.04668839277185282,True
OGFOD3,0.018323990193411514,0.025212818047884025,True
NDP,0.01644711073792131,0.022780936337202583,True
KIF7,3.541108275851046e-07,1.007122908549997e-06,True
RP11-287D1.3,0.00021952363592534025,0.0003925746180755955,True
AUH,9.178144213292979e-06,2.0172066321200538e-05,True
CDK4,8.53422673646545e-10,1.093136886055739e-08,True
GNG11,7.556929455863566e-10,1.093136886055739e-08,True
PADI4,1.226241494446336e-09,1.1075794898154324e-08,True
ULK1,5.057533008155082e-08,1.7866847181161359e-07,True
GPR116,7.556929455863566e-10,1.093136886055739e-08,True
SIRT3,0.013283902663624031,0.018622041590043426,True
RNF112,6.692066335454284e-06,1.5086186342812575e-05,True
CEP192,0.00048363500718013653,0.0008232135923772646,True
DAP,0.016742039297852555,0.02317643471996177,True
PLA2G5,1.5859651576522734e-08,6.687221893688803e-08,True
GTF2IRD2,9.815905687239879e-05,0.0001847165258682668,True
UBE2A,0.0001907271235485083,0.0003439978136667865,True
ERLIN2,0.0001907271235485083,0.0003439978136667865,True
NXPE4,0.004642810630853924,0.006904469371407856,True
RARS,6.79884997479191e-08,2.321607695483895e-07,True
ZNRF1,3.9194779804935673e-07,1.1045424761949327e-06,True
GRIPAP1,0.0016981330825060863,0.002681221917584557,True
KIAA1683,1.7569391573831783e-09,1.3037424374482134e-08,True
SLFNL1,6.759469873933762e-09,3.4333972970363346e-08,True
CDC123,6.626694610360077e-08,2.2646122530953575e-07,True
AP005482.1,1.0036990158048848e-05,2.19146871815336e-05,True
C1QTNF9,8.212511505089428e-08,2.733547904632367e-07,True
FAM120C,1.9919455004886565e-06,4.891380031406047e-06,True
KIAA1279,0.008053347429558405,0.011632238866690757,True
EED,1.3953192127031753e-07,4.3651103584656563e-07,True
TCF24,1.8196420467945707e-09,1.3450713033109203e-08,True
TMC8,5.575805250404663e-06,1.2739324917436919e-05,True
SLC30A6,1.1962409574708818e-08,5.3773256675278386e-08,True
SH2D4B,1.5591448621045152e-09,1.2209531955056891e-08,True
CTSG,2.344791097412956e-08,9.197608130746778e-08,True
WWP2,1.1548334686261787e-09,1.093136886055739e-08,True
TMEM119,3.451321958833673e-08,1.278061882933584e-07,True
PKD2L1,8.307614297134824e-07,2.1887149150984306e-06,True
SLC22A13,0.02659598603974788,0.035765659258652084,True
ST3GAL6,3.1749592482457436e-09,1.9449440075689794e-08,True
GPR125,7.582444917112655e-09,3.752126495076514e-08,True
MALL,2.218010774931945e-08,8.77401789259202e-08,True
TLCD2,2.9937649854285763e-09,1.8583287863197503e-08,True
HFE,0.030966121306207003,0.04117771884879732,True
ALG2,2.776905161409715e-06,6.668200815033754e-06,True
EMILIN3,2.8789331400735218e-05,5.844819602158901e-05,True
CXCR6,0.00037478144165664385,0.0006484075517895365,True
STOX2,0.0004032820954100997,0.0006934107891121203,True
MAMDC2,1.1548334686261787e-09,1.093136886055739e-08,True
LEPREL4,1.0235189212610724e-09,1.093136886055739e-08,True
PIAS3,1.3874409509661354e-08,6.086349016744538e-08,True
B3GALNT1,4.0001658344816656e-05,7.948339635457875e-05,True
THBS2,2.8226548342339874e-09,1.784169859545998e-08,True
PLOD3,0.004207151483171727,0.006291969688493774,True
AHCY,1.1100954635085601e-09,1.093136886055739e-08,True
ZNF226,0.0009134810927946906,0.0014944962475640002,True
COPS5,1.0972275734771263e-05,2.3815311385623014e-05,True
APOBEC3F,0.0005584160540050752,0.0009419624385253075,True
MAP3K8,1.0235189212610724e-09,1.093136886055739e-08,True
PHLDA1,0.01644711073792131,0.022780936337202583,True
RGS11,1.6329285453687908e-07,5.028313836229208e-07,True
ZNF740,0.0006438551330081088,0.0010768319704439035,True
PIK3AP1,1.5859651576522734e-08,6.687221893688803e-08,True
KDELR2,2.9108307608033865e-06,6.965608875014798e-06,True
TMEM79,7.556929455863566e-10,1.093136886055739e-08,True
NUDT5,1.1303305284550294e-08,5.1466683919506153e-08,True
C1orf162,8.031090907046913e-10,1.093136886055739e-08,True
PSMD3,7.556929455863566e-10,1.093136886055739e-08,True
MICB,0.007826177717240248,0.011317363139571848,True
TMEM106B,1.1649791822449417e-08,5.2974507431643505e-08,True
ORC5,7.556929455863566e-10,1.093136886055739e-08,True
IRF1,1.1913151364582724e-07,3.797042247659899e-07,True
FCER2,0.00013997160351564034,0.0002570436324792906,True
PRIMA1,0.0006909947917452929,0.0011499937405972961,True
FRMD4A,0.00014770720303157898,0.0002704442959587204,True
CCDC13,8.031090907046913e-10,1.093136886055739e-08,True
FRMPD1,0.0021080676979184686,0.003282573416399995,True
CLEC4D,1.8648014196095014e-09,1.3529796104054656e-08,True
DNASE1L3,4.01259396517199e-09,2.2968045310916545e-08,True
SLC9A3,1.255880239833224e-07,3.97568831649605e-07,True
NLRP6,0.00028252549055402703,0.0004971101903973128,True
DPPA4,0.00048780892394143275,0.0008302363705505665,True
NUBP2,2.4096796563214802e-06,5.8432363928907315e-06,True
TRAM1,1.1548334686261787e-09,1.093136886055739e-08,True
FAM220A,9.634403725281619e-10,1.093136886055739e-08,True
HIST1H2BH,2.364509566231392e-09,1.5674176038621372e-08,True
C21orf91,0.0005387720472882845,0.000911317645834242,True
EIF5A,1.0089294427154326e-08,4.682766287724099e-08,True
TPGS2,0.00012073477618747206,0.00022395503689880594,True
DNAH8,6.690414037884186e-06,1.5086186342812575e-05,True
PDE6C,0.017200586079268373,0.023772161174927718,True
UBE3A,0.0030890971157175044,0.004700031061654033,True
HS6ST2,8.663083653807441e-08,2.8664005002781757e-07,True
DNAJB2,0.000796839597949853,0.0013155011520053239,True
MTM1,4.01259396517199e-09,2.2968045310916545e-08,True
P2RY10,0.000115029232886914,0.00021412820938719498,True
SNRPD3,2.469821580660498e-09,1.6307146813284298e-08,True
MORC2,7.556929455863566e-10,1.093136886055739e-08,True
CXXC4,0.007826177717240248,0.011317363139571848,True
ATXN3,0.000115029232886914,0.00021412820938719498,True
PVRL3,1.7411624031268323e-05,3.6672251297264116e-05,True
TNS4,7.556929455863566e-10,1.093136886055739e-08,True
C1orf61,5.579682013024585e-07,1.5278016607227723e-06,True
ZNF415,3.050941426780099e-06,7.281709470520338e-06,True
GRSF1,2.414437314315889e-05,4.9612558390525847e-05,True
ITGB1BP1,0.0019122743216462618,0.0029968737101006234,True
APTX,2.526575207856571e-06,6.097595238295929e-06,True
WIPI1,0.000489336412944435,0.0008324260495928227,True
ZNF211,0.0046079166335920305,0.006853948669304489,True
SLC43A2,8.53422673646545e-10,1.093136886055739e-08,True
SGK2,0.015599803007704178,0.021685571494173148,True
USP11,0.00551478206326184,0.00812380490686862,True
OLFML3,1.5591448621045152e-09,1.2209531955056891e-08,True
SERPINB1,0.0005997209612827203,0.00100760354076629,True
CERS3,8.53422673646545e-10,1.093136886055739e-08,True
RBMS1,5.3259507185114864e-06,1.220236056528991e-05,True
RBFA,0.00602610063122498,0.008832588529137242,True
PCDHB12,4.7244338450388704e-05,9.288106825201603e-05,True
TEX29,0.030966121306207003,0.04117771884879732,True
GINS2,7.556929455863566e-10,1.093136886055739e-08,True
MEX3B,1.3874409509661354e-08,6.086349016744538e-08,True
SH3BP5,7.556929455863566e-10,1.093136886055739e-08,True
SPATC1L,4.0375392997249546e-06,9.431844679208734e-06,True
IL18BP,7.784669528923821e-08,2.6092387681831394e-07,True
PRELP,4.778329681962615e-09,2.6163437482061546e-08,True
PARD3B,1.5859651576522734e-08,6.687221893688803e-08,True
E2F1,2.228554183152968e-09,1.5091443949026863e-08,True
SPATA25,0.007388985825337352,0.010719241697405337,True
RAB17,7.556929455863566e-10,1.093136886055739e-08,True
CTD-3203P2.2,0.0005787254970199935,0.0009742236368174223,True
RNF113A,0.024807493454958803,0.033469966372572116,True
WISP1,7.1594666223879605e-09,3.584921330485565e-08,True
ARHGAP17,1.1100954635085601e-09,1.093136886055739e-08,True
PGM1,7.580929142749113e-09,3.752126495076514e-08,True
UPK3B,7.556929455863566e-10,1.093136886055739e-08,True
C9orf64,0.001820660175141832,0.002861448353470862,True
NEK10,7.4204957343550715e-06,1.661556238638806e-05,True
FOXO4,7.784669528923821e-08,2.6092387681831394e-07,True
TRAPPC11,0.0029010146250489075,0.004429078890651337,True
CPT2,0.0017333096381814846,0.002731271002424988,True
PPIB,0.0004032820954100997,0.0006934107891121203,True
ZBTB18,0.00014553617089860732,0.0002666105357660065,True
TMED7,9.168574321927343e-07,2.395449507127871e-06,True
KRTAP5-2,0.00818207047747398,0.011815202499236229,True
APAF1,2.473756574659273e-07,7.309980298877685e-07,True
C10orf128,7.556929455863566e-10,1.093136886055739e-08,True
ELFN1,0.02131786738680895,0.02903620272073836,True
TM7SF2,0.0003355406283614202,0.0005846746373757852,True
TDG,1.5591448621045152e-09,1.2209531955056891e-08,True
MORN2,0.0325004148959391,0.043098538982678125,True
SPTLC3,8.031090907046913e-10,1.093136886055739e-08,True
YY1AP1,0.012244245598763703,0.017241550596563657,True
RP11-451M19.3,2.4096796563214802e-06,5.8432363928907315e-06,True
EXD2,0.0004213839454506378,0.0007228806015550911,True
AFAP1,0.0012008632756326605,0.0019324558068518126,True
FSD2,0.0014819251811209425,0.0023575151951251757,True
ENPP6,0.012582495159869738,0.017693333649715075,True
GPATCH2,1.9837293688799505e-08,8.00640108918594e-08,True
RNF122,4.2958778089915806e-08,1.5499433824212521e-07,True
NR2F2,3.116410150255125e-07,9.004178850252097e-07,True
STT3B,0.00025655038305573007,0.00045478787760777184,True
FAHD2B,0.0001309003700148817,0.00024148649218891602,True
NOG,0.0028553326953032862,0.004370536267177412,True
PRR13,5.339357587716575e-08,1.873601509807106e-07,True
ADRB2,7.556929455863566e-10,1.093136886055739e-08,True
EFNA3,7.556929455863566e-10,1.093136886055739e-08,True
KLHDC8A,0.0010126814205514928,0.0016461050158317967,True
MBLAC2,0.013283902663624031,0.018622041590043426,True
HIGD2A,0.018744512446766518,0.025752461628590073,True
LENEP,1.5533401771092302e-05,3.300609047916599e-05,True
BCL7C,0.0010845019501392556,0.0017569887638240306,True
AC022431.2,0.0006408576592511541,0.0010736898519604003,True
NPTX2,0.0005197734444031209,0.0008806479258595444,True
SLC41A1,5.057533008155082e-08,1.7866847181161359e-07,True
HKDC1,0.0008824284567292386,0.0014476687169988223,True
SNX31,3.7259501078061126e-07,1.0532775014293993e-06,True
CAMK1G,0.021290171380317944,0.029032815803204333,True
MROH6,0.01201539412868495,0.016945541152178344,True
OVOL1,1.0872449061578735e-09,1.093136886055739e-08,True
STK35,5.685542255423414e-09,3.0036006869247545e-08,True
KCNA2,0.0324994046202372,0.043098538982678125,True
CSRNP1,9.06805772149548e-10,1.093136886055739e-08,True
FJX1,4.508498608679214e-09,2.5164560085600458e-08,True
RNF168,1.7569391573831783e-09,1.3037424374482134e-08,True
ANKRD53,0.0011220770031458965,0.0018134418775699655,True
BORA,9.06805772149548e-10,1.093136886055739e-08,True
CBS,6.83442644844734e-05,0.0001314605465949536,True
DIRC3,2.2979860003036705e-06,5.587291788211951e-06,True
IGFN1,6.741240940815143e-07,1.811118775312311e-06,True
KSR1,0.0015282107279881753,0.0024289116133955034,True
SLC4A3,5.365943352795552e-09,2.8716440960205438e-08,True
SIAH1,0.008286402940597707,0.011946887898416407,True
PPP1R10,0.008911805453417387,0.012799421284318702,True
MARCH7,9.178144213292979e-06,2.0172066321200538e-05,True
HCK,4.789292489522846e-08,1.706534182094783e-07,True
PPP1R12B,2.228554183152968e-09,1.5091443949026863e-08,True
EHD1,5.685542255423414e-09,3.0036006869247545e-08,True
TOR1AIP2,0.01644711073792131,0.022780936337202583,True
TBCCD1,2.1002250112728297e-09,1.4529990816875506e-08,True
DHRS11,1.9094468838628967e-07,5.795097490992892e-07,True
USP34,0.0006670378894178456,0.0011130184042976222,True
GTF2B,2.602863260475882e-07,7.664946603962793e-07,True
EID1,8.192104582609e-09,3.9875628815038163e-08,True
RPRD1A,0.0008766986740924103,0.0014396358930557403,True
TMED10,8.689349220288216e-09,4.187127134741393e-08,True
PAQR7,0.00015130856874845337,0.00027636450889506576,True
CD160,1.0872449061578735e-09,1.093136886055739e-08,True
BICD1,5.685542255423414e-09,3.0036006869247545e-08,True
ELAVL1,3.645953287354106e-08,1.3403669512458434e-07,True
TOP3B,6.482283621094172e-07,1.7429019385899116e-06,True
DKFZP667F0711,1.810099071924746e-06,4.482434269997132e-06,True
ALKBH7,0.0034990021981686206,0.005284138733574868,True
DTD1,8.775508182574744e-06,1.9348679496359758e-05,True
PTH1R,1.4992617020836475e-08,6.406071210362357e-08,True
GTF2A1,2.4074094807268668e-05,4.948595761489365e-05,True
LUZP2,0.015011001122201035,0.020917564280553594,True
TGIF2,2.370943001943346e-07,7.030216333431394e-07,True
TAF1D,3.920086785268383e-07,1.1045424761949327e-06,True
PRKCH,7.556929455863566e-10,1.093136886055739e-08,True
SENP1,4.778329681962615e-09,2.6163437482061546e-08,True
DBR1,0.00085235684944082,0.0014004626758693328,True
WBSCR28,3.6784497134162164e-05,7.355539095172089e-05,True
SRRT,2.9937649854285763e-09,1.8583287863197503e-08,True
SPCS3,0.00021952363592534025,0.0003925746180755955,True
MT1A,1.98410437411317e-08,8.00640108918594e-08,True
TBC1D10C,9.634403725281619e-10,1.093136886055739e-08,True
SIK1,2.512697375703722e-05,5.1521480314874534e-05,True
KRT19,5.339357587716575e-08,1.873601509807106e-07,True
SLC4A11,3.569937627340362e-09,2.107678486408228e-08,True
CPB2,1.1545779354322477e-09,1.093136886055739e-08,True
SULT1A1,7.556929455863566e-10,1.093136886055739e-08,True
ZNF438,9.06805772149548e-10,1.093136886055739e-08,True
SEC14L6,7.556929455863566e-10,1.093136886055739e-08,True
TCTN3,1.56140806782635e-05,3.312048670395408e-05,True
TATDN2,0.006774211753433288,0.009870986499003833,True
BZW1,1.631151305513796e-05,3.4481325015603065e-05,True
SETDB2,1.3394511022385218e-08,5.886293002078469e-08,True
BIRC3,1.2910985763594576e-06,3.282856624464179e-06,True
FLJ20373,0.00031107974654772454,0.0005444141093820905,True
TOB1,3.5111606357238997e-06,8.29417475483801e-06,True
VIP,7.553512643873762e-10,1.093136886055739e-08,True
MKL2,2.736556694605399e-05,5.5741088196330936e-05,True
TTC6,0.0029937086144750068,0.004563338596581289,True
IGFBP3,3.091834047007052e-08,1.1664431789047133e-07,True
CDC25C,8.031090907046913e-10,1.093136886055739e-08,True
RP11-664D7.4,8.53422673646545e-10,1.093136886055739e-08,True
AQP5,5.579682013024585e-07,1.5278016607227723e-06,True
USB1,3.3508172038662517e-06,7.9534717225597e-06,True
STAP2,1.0235189212610724e-09,1.093136886055739e-08,True
LRFN2,0.007305725384293545,0.010610038336584363,True
HBB,7.556929455863566e-10,1.093136886055739e-08,True
HDHD2,6.83442644844734e-05,0.0001314605465949536,True
GSTM5,7.556929455863566e-10,1.093136886055739e-08,True
SLC44A3,1.0872449061578735e-09,1.093136886055739e-08,True
SH3BP5L,0.00045413862288855376,0.0007758216126513343,True
PRG2,0.00015130856874845337,0.00027636450889506576,True
ACTR2,0.005267286497447819,0.007777790772152413,True
AARS2,6.166815818239549e-07,1.6666417906772247e-06,True
MDH2,1.1548334686261787e-09,1.093136886055739e-08,True
TMEM107,0.00028808063448340003,0.0005064203684441575,True
TOR1AIP1,4.918066996241544e-09,2.6902978898059743e-08,True
MURC,0.010969976818730486,0.015555641975531009,True
PSMD2,7.556929455863566e-10,1.093136886055739e-08,True
LONRF3,1.1548334686261787e-09,1.093136886055739e-08,True
PRR24,3.3508172038662517e-06,7.9534717225597e-06,True
SLC6A8,7.556929455863566e-10,1.093136886055739e-08,True
ZNF707,4.348016375331447e-05,8.592082233339138e-05,True
RXRG,7.556929455863566e-10,1.093136886055739e-08,True
MNS1,0.0029010146250489075,0.004429078890651337,True
